id_unidad,nombre_unidad,nombre_organismo,cantidad_licitaciones,totalgastado,primera_licitacion,ultima_licitacion,gasto_2022,diferencia_anterior_2023,proveedores_2022,proveedores_2023,competencia_otros,valor_promedio_compra,cantidad_trabajadores,cliente_nuevo
3043,Hospital de Ancud,SERVICIO DE SALUD CHILOE,1,8940000,18/01/2023,18/01/2023,0,-8940000,0,1,2,8940000,0,0
4293,Pref. Iquique,DIRECCION DE LOGISTICA DE CARABINEROS,4,8934251,04/07/2018,04/07/2019,0,1786850.2,0,0,2,2233562.75,0,0
742475,ABASTECIMIENTO PROGRAMAS,I MUNICIPALIDAD DE VILLA ALEMANA,3,8922974,11/07/2018,20/08/2019,0,1784594.8,0,0,2,2974324.667,390,0
4346,Pref. Magallanes,DIRECCION DE LOGISTICA DE CARABINEROS,5,8901870,17/05/2018,25/10/2018,0,1780374,0,0,2,1780374,0,0
4999,Administración y Finanzas,I MUNICIPALIDAD DE CABRERO,3,8899521,26/04/2021,27/02/2023,0,-2306207.4,0,1,2,2966507,135,0
3379,Municipalidad de Pucon,I MUNICIPALIDAD DE PUCON,3,8840555,17/06/2020,16/11/2022,8299136,1768111,2,0,2,2946851.667,693,0
3380,DAEM,I MUNICIPALIDAD DE PUCON,1,8823529,01/02/2023,01/02/2023,0,-8823529,0,1,2,8823529,693,0
525512,ILUSTRE MUNICIPALIDAD DE COLCHANE,I MUNICIPALIDAD DE COLCHANE,4,8803100,02/04/2018,09/01/2020,0,1760620,0,0,2,2200775,112,0
1009566,DIVLOG - Jefatura Adm. y Logística,COMANDO DE APOYO A LA FUERZA,1,8800000,05/09/2019,05/09/2019,0,1760000,0,0,2,8800000,0,0
3892,Ilustre Municipalidad de Futrono,I MUNICIPALIDAD DE FUTRONO,4,8774410,24/09/2021,24/02/2023,918067,1366082,1,2,2,2193602.5,707,0
2783,Administración Aduana de Osorno,SERVICIO NACIONAL DE ADUANAS,2,8759500,11/06/2021,19/08/2021,0,1751900,0,0,2,4379750,0,0
4829,Depto. Educación,I MUNICIPALIDAD DE RENAICO,9,8751990,03/12/2018,26/01/2023,6285380,310399.2,6,1,2,972443.3333,460,0
2092,Dirección de Aeropuertos - XII Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,3,8736300,08/01/2018,11/11/2022,3640000,1747260,1,0,2,2912100,8883,0
1057415,Bienes y Servicios,SERVICIO SALUD BIO BIO HOSPITAL NACIMIENTO,2,8728001,25/03/2020,19/08/2020,0,1745600.2,0,0,2,4364000.5,0,0
1880,Servicio de Salud Metropolitano Sur Oriente,SERVICIO DE SALUD METROPOLITANO SUR ORIENTE,2,8721880,21/11/2018,26/12/2018,0,1744376,0,0,2,4360940,968,0
4118,GOBERNACION MARITIMA DE PUERTO WILLIAMS,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,4,8644614,19/07/2019,01/03/2022,2701660,1728922.8,1,0,2,2161153.5,0,0
6236,CSC Copiapo,SERVICIO NACIONAL DE MENORES,1,8619867,28/11/2022,28/11/2022,8619867,1723973.4,1,0,2,8619867,5105,0
306233,FAC.CS.VETERINARIAS Lab. Farmacología Veterinaria,UNIVERSIDAD DE CHILE,2,8609557,06/12/2018,25/07/2022,120271,1721911.4,1,0,2,4304778.5,16577,0
5390,Adquisiciones Municipalidad,Ilustre Municipalidad de Contulmo,3,8602260,04/09/2018,13/10/2021,0,1720452,0,0,2,2867420,71,0
2034,XII Región - Oficina Regional de Magallanes,CORP NACIONAL FORESTAL,1,8587329,04/04/2022,04/04/2022,8587329,1717465.8,9,0,2,8587329,16750,0
2417,VII Región- U.G Manejo del Fuego,CORP NACIONAL FORESTAL,2,8583695,28/10/2022,24/12/2022,8583695,1716739,4,0,2,4291847.5,16750,0
4556,I. Municipalidad de Malloa - Departamento de Salud,I MUNICIPALIDAD DE MALLOA,1,8577330,28/12/2022,28/12/2022,8577330,1715466,2,0,2,8577330,583,0
4700,Depto. Salud,Ilustre Municipalidad de Yerbas Buenas,10,8492124,12/03/2018,10/05/2021,0,1698424.8,0,0,2,849212.4,0,0
1003052,INSUMOS CLINICOS,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,3,8485760,26/04/2018,26/09/2018,0,1697152,0,0,2,2828586.667,0,0
300523,Ilustre Municipalidad de Camarones,Ilustre Municipalidad de Camarones,2,8481570,29/01/2018,23/02/2023,0,-6370912.8,0,1,2,4240785,53,0
2570,Junji - IV Región,JUNTA NACIONAL DE JARDINES         INFANTILES,2,8450800,23/07/2019,29/06/2022,4996000,1690160,1,0,2,4225400,23015,0
917690,UNIVERSIDAD ARTURO PRAT MECESUP,UNIVERSIDAD ARTURO PRAT,1,8411095,05/09/2018,05/09/2018,0,1682219,0,0,2,8411095,1064,0
5080,Educación,I MUNICIPALIDAD DE DONIHUE,1,8403361,23/01/2019,23/01/2019,0,1680672.2,0,0,2,8403361,779,0
1760,DELEGACIÓN PRESIDENCIAL REGIONAL DE MAGALLANES Y D,DELEGACIÓN PRESIDENCIAL REGIONAL DE MAGALLANES Y DE LA ANTÁRTICA CHILE,1,8400000,28/01/2022,28/01/2022,8400000,1680000,1,0,2,8400000,0,0
2333,Dirección de Vialidad - X Región - Provincia de Palena,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,1,8398324,19/07/2022,19/07/2022,8398324,1679664.8,1,0,2,8398324,8883,0
2699,Hospital Dr. Mario Sánchez Vergara de La Calera,HOSPITAL DR MARIO SANCHEZ VERGARA LA CALERA,3,8386180,27/12/2018,09/06/2023,3540000,-1762180,1,7,2,2795393.333,0,0
2610,Superintendencia de Electricidad y Combustibles,SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES,1,8384646,05/08/2019,05/08/2019,0,1676929.2,0,0,2,8384646,382,0
2638,Hospital de Curacaví,SERVICIO DE SALUD METROPOLITANO OCCIDENTE HOSPITAL DE CURACAVI,1,8367798,12/05/2023,12/05/2023,0,-8367798,0,13,2,8367798,344,0
3108,Hospital Laja,SERVICIO DE SALUD BIO BIO HOSPITAL DE LAJA,1,8337276,12/04/2018,12/04/2018,0,1667455.2,0,0,2,8337276,0,0
5270,Secretaría De Planificación Comunal,I MUNICIPALIDAD DE FREIRINA,2,8336718,21/08/2018,05/10/2018,0,1667343.6,0,0,2,4168359,121,0
5276,Salud,I MUNICIPALIDAD DE NACIMIENTO,2,8307028,10/12/2018,09/03/2020,0,1661405.6,0,0,2,4153514,182,0
4123,GOBERNACION MARITIMA DE CASTRO,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,8302676,09/03/2020,09/03/2020,0,1660535.2,0,0,2,8302676,0,0
4623,Finanzas,I MUNICIPALIDAD DE HUASCO,1,8266806,22/04/2022,22/04/2022,8266806,1653361.2,1,0,2,8266806,210,0
3755,SALUD,I MUNICIPALIDAD DE LA CISTERNA,2,8250000,20/06/2019,10/04/2023,0,-3030000,0,1,2,4125000,1296,0
673333,CONVENIOS DE MANTENCION Y REPARACION,SERVICIO DE SALUD ARAUCANIA NORTE,1,8245616,10/09/2018,10/09/2018,0,1649123.2,0,0,2,8245616,1341,0
2808,CTD Casa Nacional del Niño,SERVICIO NACIONAL DE MENORES,2,8240000,31/03/2020,24/03/2021,0,1648000,0,0,2,4120000,5105,0
3190,Hospital de Corral,SERVICIO DE SALUD VALDIVIA HOSPITAL DE C,1,8236750,26/03/2018,26/03/2018,0,1647350,0,0,2,8236750,0,0
1080164,ESCUELA DE SUBOFICIALES GRUPO ANTOFAGASTA,DIRECCION DE LOGISTICA DE CARABINEROS,1,8123670,21/10/2021,21/10/2021,0,1624734,0,0,2,8123670,0,0
702988,Cuerpo Milit Subjefatura Zonal Punta Arenas (IGTF),COMANDO DE APOYO A LA FUERZA,1,8093461,23/04/2021,23/04/2021,0,1618692.2,0,0,2,8093461,0,0
2958,Sección Abastecimiento SSMN,SERVICIO DE SALUD METROPOLITANO NORTE,3,8064641,14/08/2018,12/10/2018,0,1612928.2,0,0,2,2688213.667,452,0
4591,Secplan,ILUSTRE MUNICIPALIDAD DE CHILLAN VIEJO,1,8050000,16/03/2022,16/03/2022,8050000,1610000,1,0,2,8050000,698,0
4631,Secpla,I MUNICIPALIDAD DE VICTORIA,1,8046826,09/07/2018,09/07/2018,0,1609365.2,0,0,2,8046826,1353,0
4982,Finanzas,I MUNICIPALIDAD DE MARIQUINA,5,8046057,24/01/2018,07/02/2023,50000,-3456888.6,1,1,2,1609211.4,772,0
627786,Escuela Formación Carabineros Grupo Ovalle,DIRECCION DE LOGISTICA DE CARABINEROS,1,8025858,31/03/2023,31/03/2023,0,-8025858,0,1,2,8025858,0,0
1079689,SECCIÓN COMPRA ZONA DE CARABINEROS AYSÉN,DIRECCION DE LOGISTICA DE CARABINEROS,4,8014066,15/06/2021,19/08/2021,0,1602813.2,0,0,2,2003516.5,0,0
3352,DISAM,I MUNICIPALIDAD DE TALCAHUANO,7,7966782,22/01/2018,30/08/2022,516745,1593356.4,1,0,2,1138111.714,3728,0
2667,Seremi de Salud III Región,SUBSECRETARIA DE SALUD PUBLICA,2,7950387,08/07/2019,14/11/2019,0,1590077.4,0,0,2,3975193.5,25289,0
3648,ADQUISICIONES,I MUNICIPALIDAD DE VITACURA,5,7944947,06/09/2018,05/10/2022,1150000,1588989.4,1,0,2,1588989.4,1162,0
1313,ADQUISICIONES,I MUNICIPALIDAD DE VILLA ALEMANA,2,7921249,03/09/2020,31/03/2021,0,1584249.8,0,0,1,3960624.5,390,0
3348,DIRECCIÓN MEDIO AMBIENTE ASEO Y ORNATO,I MUNICIPALIDAD DE PUNTA ARENAS,2,7889869,15/05/2019,26/05/2021,0,1577973.8,0,0,2,3944934.5,496,0
3733,SALUD,I MUNICIPALIDAD DE ANGOL,2,7859300,17/08/2020,20/01/2022,9300,1571860,1,0,2,3929650,1941,0
1057432,Servicio de Salud  Concepción,SERVICIO DE SALUD CONCEPCION,1,7852985,19/05/2022,19/05/2022,7852985,1570597,1,0,2,7852985,11318,0
2358,Dirección de Vialidad - RM - Provincia de Talagante,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,1,7827748,25/05/2018,25/05/2018,0,1565549.6,0,0,2,7827748,8883,0
3300,IMUNI_OSORNO DEPTO EDUCACION,I MUNICIPALIDAD DE OSORNO,2,7800001,13/07/2020,07/05/2021,0,1560000.2,0,0,2,3900000.5,3404,0
654478,Subsecretaría de Prevención del Delito,SUBSECRETARIA DE PREVENCION DEL DELITO,2,7780724,09/10/2019,08/11/2019,0,1556144.8,0,0,2,3890362,483,0
1689,Compras Administrativas,EMPRESA DE TRANSPORTE DE PASAJEROS METRO S A,3,7753292,18/12/2018,09/04/2021,0,1550658.4,0,0,2,2584430.667,0,0
4975,Municipalidad de Yumbel,I MUNICIPALIDAD DE YUMBEL,6,7637155,07/02/2018,07/01/2022,1,1527431,1,0,2,1272859.167,170,0
4569,Ilustre Municipalidad de Quilleco,I MUNICIPALIDAD DE QUILLECO,2,7620739,11/06/2019,20/06/2019,0,1524147.8,0,0,2,3810369.5,62,0
2405,UNIDAD DE COMPRA PUERTO MONTT,DIRECCION GENERAL DE AERONAUTICA CIVIL,4,7611305,18/07/2018,28/05/2021,0,1522261,0,0,2,1902826.25,4973,0
4395,Escuela de Carabineros,DIRECCION DE LOGISTICA DE CARABINEROS,3,7590193,31/12/2021,16/01/2023,1690000,-1821793,1,1,2,2530064.333,0,0
584385,COMANDANCIA EN JEFE DE LA Va ZONA NAVAL,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,7563024,27/10/2020,27/10/2020,0,1512604.8,0,0,2,7563024,0,0
4672,Dpto.Salud Municipal,I MUNICIPALIDAD DE PITRUFQUEN,3,7550831,24/07/2018,17/11/2020,0,1510166.2,0,0,2,2516943.667,898,0
2717,Gobernación Provincial de Arica,Gobernación Provincial de Arica,2,7531092,04/01/2019,24/12/2019,0,1506218.4,0,0,2,3765546,0,0
1057474,Bienes y Servicios,SERVICIO DE SALUD METROPOLITANO NORTE,1,7500000,25/09/2020,25/09/2020,0,1500000,0,0,2,7500000,452,0
4096,GOBERNACION MARITIMA DE CALDERA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,4,7439338,05/07/2018,10/02/2022,2074000,1487867.6,1,0,2,1859834.5,0,0
2662,HOSPITAL DE MAULLÍN,SERVICIO SALUD DEL RELONCAVI,1,7425727,09/06/2020,09/06/2020,0,1485145.4,0,0,2,7425727,0,0
4483,ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT,ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT,5,7403247,02/04/2018,15/06/2023,0,-3304897.8,0,3,2,1480649.4,303,0
624891,AERODROMO MOCOPULLI,DIRECCION GENERAL DE AERONAUTICA CIVIL,3,7383006,12/02/2018,02/05/2022,4541406,1476601.2,1,0,2,2461002,4973,0
778989,3ra Brigada Acorazada La Concepción - 3RA BRIACO,COMANDO DE APOYO A LA FUERZA,1,7352000,02/09/2022,02/09/2022,7352000,1470400,1,0,2,7352000,0,0
4093,Depto.Cuarteles L.1,DIRECCION DE LOGISTICA DE CARABINEROS,2,7350000,01/06/2021,19/07/2022,4600000,1470000,1,0,2,3675000,0,0
1902,SAG - Araucanía,SERVICIO AGRICOLA Y GANADERO,2,7323060,03/12/2020,13/02/2023,0,-2175060,0,1,2,3661530,4406,0
4763,Educación,I MUNICIPALIDAD DE RAUCO,2,7277800,28/12/2018,02/12/2022,3100000,1455560,1,0,2,3638900,449,0
304848,JENANCO,POLICIA DE INVESTIGACIONES DE CHILE,2,7251259,19/07/2019,31/08/2020,0,1450251.8,0,0,2,3625629.5,13522,0
3257,Dirección de Vialidad - IX Región - Provincia de Malleco,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,3,7231861,01/03/2021,16/11/2022,5706490,1446372.2,1,0,2,2410620.333,8883,0
5115,Educación,I MUNICIPALIDAD DE QUEMCHI,3,7147556,10/07/2019,23/06/2021,0,1429511.2,0,0,2,2382518.667,470,0
2467,UNIDAD DE COMPRA LA SERENA,DIRECCION GENERAL DE AERONAUTICA CIVIL,4,7063063,28/06/2018,15/06/2022,2750000,1412612.6,1,0,2,1765765.75,4973,0
4241,Dpto. de Abastto. del Cuartel General,FUERZA AEREA DE CHILE COMANDO LOGISTICO,1,7000000,24/10/2019,24/10/2019,0,1400000,0,0,2,7000000,0,0
1066111,Región de Antofagasta  El Loa-Tocopilla,DIRECCION GENERAL DE GENDARMERIA DE CHIL,2,6944634,28/06/2019,08/10/2019,0,1388926.8,0,0,2,3472317,0,0
4114,GOBERNACION MARITIMA DE TALCAHUANO,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,4,6916685,03/08/2018,10/06/2022,1599000,1383337,1,0,2,1729171.25,0,0
5402,Ilustre Municipalidad de Negrete,I MUNICIPALIDAD DE NEGRETE,2,6904750,01/09/2021,02/09/2022,2505250,1380950,1,0,2,3452375,514,0
5770,Salud,I MUNICIPALIDAD DE TIRUA,5,6887379,31/08/2020,02/03/2023,1123500,-4518906.6,2,2,2,1377475.8,977,0
600644,UNIDAD COMPLEJO FRONTERIZOS COLCHANE,DELEGACIÓN PRESIDENCIAL PROVINCIAL DEL TAMARUGAL,3,6868001,07/08/2019,12/06/2022,5738000,1373600.2,1,0,2,2289333.667,0,0
4842,Educación,I MUNICIPALIDAD DE VILLARRICA,2,6825500,26/07/2019,04/09/2020,0,1365100,0,0,2,3412750,1592,0
2861,Departamento de Bienestar,CORPORACION DE FOMENTO DE LA PRODUCCION,1,6812940,09/10/2020,09/10/2020,0,1362588,0,0,2,6812940,798,0
1842,Junji - III Región,JUNTA NACIONAL DE JARDINES         INFANTILES,2,6806160,28/08/2019,09/11/2020,0,1361232,0,0,2,3403080,23015,0
1067355,Bienes y Servicios,HOSPITAL SANTA ELISA DE SAN JOSE DE LA MARIQUINA,4,6803698,01/08/2019,24/04/2023,0,-6367186,0,2,2,1700924.5,0,0
1181752,PROGRAMA 50,SERVICIO LOCAL DE EDUCACION PUBLICA DE VALPARAISO,1,6800000,04/11/2021,04/11/2021,0,1360000,0,0,2,6800000,3640,0
5965,Generales,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,4,6770922,26/02/2020,20/09/2022,3368892,1354184.4,9,0,2,1692730.5,0,0
3066,Sección Abastecimiento en Red SSÑ,SERVICIO DE SALUD NUBLE,1,6743800,17/07/2018,17/07/2018,0,1348760,0,0,2,6743800,838,0
296939,Escuela de Adiestramiento Canino de Carabineros,DIRECCION DE LOGISTICA DE CARABINEROS,1,6722000,04/04/2018,04/04/2018,0,1344400,0,0,2,6722000,0,0
3949,Unidad de Salud,I MUNICIPALIDAD DE LOS LAGOS,7,6711810,23/05/2018,08/05/2023,0,1326090,0,1,2,958830,785,0
3416,I MUNICIPALIDAD DE VINA DEL MAR,I MUNICIPALIDAD DE VINA DEL MAR,5,6698392,11/09/2018,24/02/2023,0,-2260321.6,0,1,2,1339678.4,1377,0
1057389,Bienes y Servicios,SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA,2,6669336,29/04/2021,13/05/2021,0,1333867.2,0,0,2,3334668,1179,0
4198,Regimiento de Artillería Antiaérea y Fuerzas Especiales,FUERZA AEREA DE CHILE COMANDO LOGISTICO,2,6630085,08/09/2020,08/09/2020,0,1326017,0,0,2,3315042.5,0,0
517907,DIDECO DIRECCION DESARROLLO COMUNITARIO,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,4,6590130,16/08/2018,01/12/2022,5100880,1318026,2,0,2,1647532.5,561,0
4698,Departamento de Salud Municipal,I MUNICIPALIDAD DE HIJUELAS,1,6539972,23/12/2019,23/12/2019,0,1307994.4,0,0,2,6539972,630,0
1285,SERVICIO DE BIENESTAR SERVICIO SALUD CONCEPCION,SERVICIO DE SALUD CONCEPCION,1,6500000,26/04/2018,26/04/2018,0,1300000,0,0,0,6500000,11318,1
4120,Secretaria de Planificacion Comunal,I MUNICIPALIDAD DE LONCOCHE,1,6500000,21/12/2018,21/12/2018,0,1300000,0,0,2,6500000,829,0
4599,Salud,I MUNICIPALIDAD DE SAN ESTEBAN,1,6495995,14/11/2022,14/11/2022,6495995,1299199,11,0,2,6495995,611,0
1057388,Bienes y Servicios,SERVICIO NACIONAL DE SALUD HOSPITAL PUREN,1,6472724,08/04/2020,08/04/2020,0,1294544.8,0,0,2,6472724,0,0
4716,Ilustre Municipalidad de Quilaco,I MUNICIPALIDAD DE QUILACO,2,6456409,04/09/2018,06/01/2023,0,-6221269,0,1,2,3228204.5,252,0
2297,X Región - Llanquihue,CORP NACIONAL FORESTAL,3,6451750,12/06/2020,08/11/2022,2800000,1290350,1,0,2,2150583.333,16750,0
4154,INSIGNIA COMANDANCIA EN JEFE DE LA IIIa ZONA NAVAL,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,6442001,28/06/2018,28/06/2018,0,1288400.2,0,0,2,3221000.5,0,0
727865,"Jefatura Adm. y Log. Campo Militar ""La Reina""",COMANDO DE APOYO A LA FUERZA,2,6430600,11/05/2023,15/06/2023,0,-6430600,0,2,2,3215300,0,0
6537,OBRAS,DIRECCION SERVICIO DE SALUD TALCAHUANO,1,6370000,07/08/2018,07/08/2018,0,1274000,0,0,2,6370000,6298,0
3421,I MUNICIPALIDAD DE ANTOFAGASTA - FINANZAS,I MUNICIPALIDAD DE ANTOFAGASTA,6,6361645,01/04/2019,14/10/2022,1041120,1272329,1,0,2,1060274.167,723,0
3658,SALUD,I MUNICIPALIDAD DE VITACURA,3,6361509,09/03/2020,25/05/2021,0,1272301.8,0,0,2,2120503,1162,0
4129,GOBERNACION MARITIMA DE IQUIQUE,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,6347200,22/05/2023,22/05/2023,0,-6347200,0,1,2,6347200,0,0
4691,Administracion Y Finanzas,I MUNICIPALIDAD DE QUINCHAO,2,6335317,09/05/2019,02/09/2022,2142000,1267063.4,1,0,2,3167658.5,89,0
782278,Social,I MUNICIPALIDAD DE PELARCO,2,6252086,08/11/2018,04/04/2022,5239872,1250417.2,1,0,1,3126043,489,0
304863,ÁREA SALUD,ILUSTRE MUNICIPALIDAD DE HUARA,3,6196836,18/07/2018,14/10/2019,0,1239367.2,0,0,2,2065612,284,0
2197,I.N.D. REGION XI,INSTITUTO NACIONAL DE DEPORTES DE CHILE,3,6195291,23/11/2018,15/07/2022,185791,1239058.2,2,0,2,2065097,1210,0
4376,"Regimiento de Infantería N° 1 ""Buín""",COMANDO DE APOYO A LA FUERZA,2,6185000,16/09/2019,01/06/2022,1685000,1237000,1,0,2,3092500,0,0
1217466,MUSEO HISTÓRICO NACIONAL DOS,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,2,6150899,25/05/2022,29/07/2022,6150899,1230179.8,1,0,2,3075449.5,0,0
3903,Salud,I MUNICIPALIDAD DE RIO NEGRO,15,6135479,16/05/2018,23/12/2021,0,1227095.8,0,0,2,409031.9333,220,0
3781,Departamento de Salud Municipal,Municipalidad de Huechuraba,6,6042526,29/05/2018,11/10/2022,1040302,1208505.2,3,0,2,1007087.667,1997,0
1629,Conaf - Oficina Central - Abastecimiento,CORP NACIONAL FORESTAL,2,6015650,09/02/2018,15/10/2021,0,1203130,0,0,2,3007825,16750,0
5666,DAEM LA ESTRELLA,I MUNICIPALIDAD DE LA ESTRELLA,2,6011554,07/01/2019,25/02/2019,0,1202310.8,0,0,2,3005777,219,0
4061,Departamento De Salud,I MUNICIPALIDAD DE LAGO RANCO,3,6007268,19/05/2020,26/12/2022,2252095,1201453.6,11,0,2,2002422.667,561,0
2830,Dirección Regional VII Región,SERVICIO NACIONAL DE MENORES,2,5948100,07/05/2018,10/07/2020,0,1189620,0,0,2,2974050,5105,0
5399,Secretaria Comunal de Planificación,I MUNICIPALIDAD DE TIERRA AMARILLA,1,5942197,25/02/2022,25/02/2022,5942197,1188439.4,2,0,2,5942197,300,0
4517,Ilustre Municipalidad de Vicuña,I MUNICIPALIDAD DE VICUNA,3,5935500,09/05/2018,18/01/2021,0,1187100,0,0,2,1978500,1019,0
4352,Regimiento N° 8 Chiloé - R Nº 8,COMANDO DE APOYO A LA FUERZA,1,5882353,22/07/2020,22/07/2020,0,1176470.6,0,0,2,5882353,0,0
2754,Mineduc Administración XI Región,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,1,5882353,01/12/2021,01/12/2021,0,1176470.6,0,0,2,5882353,74,0
6045,CIP CRC Punta Arenas,SERVICIO NACIONAL DE MENORES,1,5879988,11/11/2020,11/11/2020,0,1175997.6,0,0,2,5879988,5105,0
2025,Dirección de Vialidad - VII Región - Dirección Regional,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,5,5876980,30/07/2018,06/06/2023,0,284996,0,1,2,1175396,8883,0
3092,Hospital Arauco,SERVICIO DE SALUD ARAUCO HOSPITAL DE ARAUCO,2,5873561,18/10/2018,27/03/2019,0,1174712.2,0,0,2,2936780.5,0,0
5133,UNIDAD DE COMPRA BIENESTAR SOCIAL PUNTA ARENAS,DIRECCION GENERAL DE AERONAUTICA CIVIL,1,5850000,13/08/2019,13/08/2019,0,1170000,0,0,2,5850000,26,0
4670,Salud,I MUNICIPALIDAD DE LA HIGUERA,1,5846209,15/05/2018,15/05/2018,0,1169241.8,0,0,2,5846209,328,0
4206,DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS,I MUNICIPALIDAD DE CURACO DE VELEZ,4,5842480,10/05/2018,24/01/2022,3894958,1168496,1,0,2,1460620,55,0
4797,Adquisiciones,I MUNICIPALIDAD DE LAMPA,7,5817363,26/03/2019,12/06/2023,0,-3906239.4,0,1,2,831051.8571,204,0
2380,Dirección de Salud ,I MUNICIPALIDAD DE RECOLETA,3,5807100,13/11/2019,05/05/2021,0,1161420,0,0,2,1935700,2111,0
5198,Finanzas,I MUNICIPALIDAD DE CATEMU,3,5800825,24/04/2018,18/02/2021,0,1160165,0,0,2,1933608.333,586,0
5775,CENTRO DE ABASTECIMIENTO (T) DEPTO. AB.,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,5800810,16/09/2019,18/10/2019,0,1160162,0,0,2,2900405,0,0
4542,Administracion Y Finanzas ,I MUNICIPALIDAD DE O HIGGINS,2,5775000,29/07/2022,08/11/2022,5775000,1155000,1,0,2,2887500,77,0
4432,DEPARTAMENTO DE EDUCACION MUNICIPAL,I MUNICIPALIDAD DE ILLAPEL,1,5760000,30/11/2018,30/11/2018,0,1152000,0,0,2,5760000,1117,0
4363,Administración y Finanzas,I MUNICIPALIDAD DE VICHUQUEN,2,5754706,04/01/2018,15/03/2023,0,-3637058.8,0,1,2,2877353,350,0
4650,Adquisiciones  Obras,I MUNICIPALIDAD DE CHIMBARONGO,4,5680756,23/08/2018,19/06/2023,0,-291848.8,0,1,2,1420189,258,0
4257,Dirección de SECPLA,I MUNICIPALIDAD DE LA UNION,1,5633543,18/05/2022,18/05/2022,5633543,1126708.6,3,0,2,5633543,1473,0
4986,DIDECO,I MUNICIPALIDAD RIO IBANEZ,1,5622956,08/10/2021,08/10/2021,0,1124591.2,0,0,2,5622956,172,0
5057,UNIDAD DE COMPRA ATACAMA,DIRECCION GENERAL DE AERONAUTICA CIVIL,6,5610023,21/02/2018,01/06/2023,0,-693117.8,0,1,2,935003.8333,4973,0
2677,ABASTECIMIENTO HBL,SERVICIO DE SALUD DEL MAULE HOSPITAL DE LINARES,2,5575908,17/04/2020,26/11/2021,0,1115181.6,0,0,2,2787954,0,0
2020,Dirección de Vialidad - I Región - Dirección Regional,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,3,5569370,04/04/2018,27/09/2022,4269630,1113874,1,0,2,1856456.667,8883,0
2102,Dirección de Vialidad - RM - Dirección Regional,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,2,5560000,15/10/2020,06/04/2022,3160000,1112000,1,0,2,2780000,8883,0
4095,GOBERNACION MARITIMA DE ANTOFAGASTA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,3,5559201,02/10/2018,01/06/2022,4504201,1111840.2,2,0,2,1853067,0,0
4866,Administración y Finanzas,I MUNICIPALIDAD DE PICHIDEGUA,3,5545522,02/02/2018,13/06/2023,1944702,-1411879.6,1,1,2,1848507.333,807,0
1173473,CET Cerrado CCP Talca,DIRECCION GENERAL DE GENDARMERIA DE CHIL,1,5540000,27/08/2021,27/08/2021,0,1108000,0,0,2,5540000,0,0
3487,DIRECCION DESARROLLO COMUNITARIO,I MUNICIPALIDAD DE COYHAIQUE,1,5530000,18/05/2023,18/05/2023,0,-5530000,0,1,2,5530000,1245,0
5174,Salud,I MUNICIPALIDAD DE SAN FABIAN,4,5517041,26/06/2018,09/06/2023,0,-2228393,0,1,2,1379260.25,457,0
6067,LABORATORIO DE TOXICOLOGIA,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,5,5514504,02/04/2018,06/05/2021,0,1102900.8,0,0,2,1102900.8,1421,0
2094,Dirección General de Aguas - I Región - Iquique,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,2,5490500,23/04/2021,26/04/2021,0,1098100,0,0,2,2745250,8883,0
5035,SALUD,I MUNICIPALIDAD DE CURACAUTIN,1,5468716,16/04/2019,16/04/2019,0,1093743.2,0,0,2,5468716,673,0
5288,Secpla,I MUNICIPALIDAD DE CAUQUENES,1,5454640,09/01/2018,09/01/2018,0,1090928,0,0,2,5454640,1831,0
